sampno,perno,wtperfin
70048055,2,69.2297
70048055,3,69.2297
70048055,4,69.2297
70048062,1,96.9432
70048062,2,96.9432
70048065,1,62.6322
70048065,2,62.6322
70048065,3,62.6322
70048065,4,62.6322
70048065,5,62.6322
70048066,1,60.8176
70048066,2,60.8176
70048066,3,60.8176
70048067,1,60.4921
70048067,2,60.4921
70048067,3,60.4921
70048067,4,60.4921
70048067,5,60.4921
70048069,1,94.796
70048069,2,94.796
70048069,3,94.796
70048070,1,1006.3568
70048070,2,1006.3568
70048070,3,1006.3568
70048070,4,1006.3568
70048070,5,1006.3568
70048071,1,95.7699
70048071,2,95.7699
70048072,1,108.0938
70048072,2,108.0938
70048072,3,108.0938
70048072,4,108.0938
70048077,1,554.9681
70048079,1,60.7388
70048079,2,60.7388
70048080,1,62.1288
70048083,1,61.488
70048085,1,554.036
70048088,1,111.5658
70048088,2,111.5658
70048089,1,112.9949
70048089,2,112.9949
70048091,1,74.222
70048091,2,74.222
70048093,1,912.5096
70048094,1,167.5387
70048095,1,127.2254
70048095,2,127.2254
70048096,1,82.0755
70048096,2,82.0755
70048096,3,82.0755
70048096,4,82.0755
70048096,5,82.0755
70048101,1,836.468
70048101,2,836.468
70048101,3,836.468
70048105,1,547.0096
70048114,1,112.349
70048114,2,112.349
70048115,1,304.8938
70048115,2,304.8938
70048117,1,112.9949
70048117,2,112.9949
70048118,1,66.7026
70048118,2,66.7026
70048118,3,66.7026
70048120,1,532.8886
70048120,2,532.8886
70048122,1,530.8243
70048122,2,530.8243
70048125,1,61.575
70048126,1,848.4577
70048126,2,848.4577
70048127,1,549.9879
70048127,2,549.9879
70048130,1,63.4198
70048130,2,63.4198
70048132,1,63.5286
70048132,2,63.5286
70048133,1,88.9991
70048133,2,88.9991
70048134,1,62.321
70048136,1,70.9483
70048140,1,112.8039
70048140,2,112.8039
70048141,1,60.9103
70048141,2,60.9103
70048141,3,60.9103
70048142,1,98.0397
70048142,2,98.0397
70048146,1,238.1017
70048146,2,238.1017
70048151,1,620.7424
70048151,2,620.7424
70048153,1,779.2344
70048153,2,779.2344
70048154,1,63.6339
70048154,2,63.6339
70048159,1,295.0167
70048159,2,295.0167
70048162,1,62.5515
70048162,2,62.5515
70048163,1,549.9874
70048163,2,549.9874
70048163,3,549.9874
70048164,1,94.3542
70048165,1,624.8504
70048165,2,624.8504
70048165,3,624.8504
70048168,1,94.8789
70048168,2,94.8789
70048169,1,62.6477
70048169,2,62.6477
70048171,1,112.2048
70048175,1,754.3855
70048175,2,754.3855
70048176,1,549.8369
70048180,1,240.771
70048180,2,240.771
70048180,3,240.771
70048182,1,112.606
70048183,1,95.4484
70048183,2,95.4484
70048183,3,95.4484
70048185,1,536.978
70048185,2,536.978
70048185,3,536.978
70048186,1,141.6
70048186,2,141.6
70048186,3,141.6
70048188,1,66.2567
70048188,2,66.2567
70048190,1,68.794
70048190,2,68.794
70048190,3,68.794
70048190,4,68.794
70048192,1,113.136
70048192,2,113.136
70048193,1,62.6839
70048193,2,62.6839
70048194,1,64.4785
70048194,2,64.4785
70048194,3,64.4785
70048194,4,64.4785
70048195,1,111.6723
70048195,2,111.6723
70048197,1,61.4078
70048197,2,61.4078
70048197,3,61.4078
70048199,1,806.0486
70048199,2,806.0486
70048199,3,806.0486
70048203,1,72.5898
70048203,2,72.5898
70048204,1,70.4019
70048204,2,70.4019
70048204,3,70.4019
70048205,1,623.2308
70048205,2,623.2308
70048211,1,541.9044
70048211,2,541.9044
70048213,1,99.6068
70048213,2,99.6068
70048213,3,99.6068
70048220,1,188.615
70048220,2,188.615
70048222,1,114.6382
70048222,2,114.6382
70048224,1,62.9706
70048224,2,62.9706
70048224,3,62.9706
70048224,4,62.9706
70048226,1,61.4297
70048226,2,61.4297
70048226,3,61.4297
70048227,1,69.4585
70048227,2,69.4585
70048227,3,69.4585
70048228,1,63.7681
70048228,2,63.7681
70048228,3,63.7681
70048229,1,70.4019
70048230,1,132.8002
70048230,2,132.8002
70048232,1,63.6497
70048232,2,63.6497
70048235,1,66.2002
70048235,2,66.2002
70048238,1,64.5791
70048238,2,64.5791
70048238,3,64.5791
70048238,4,64.5791
70048243,1,66.7439
70048243,2,66.7439
70048243,3,66.7439
70048244,1,108.2417
70048244,2,108.2417
70048244,3,108.2417
70048244,4,108.2417
70048248,1,361.4539
70048249,1,623.6174
70048256,1,623.1058
70048257,1,61.1835
70048257,2,61.1835
70048258,1,69.211
70048258,2,69.211
70048258,3,69.211
70048258,4,69.211
70048263,1,182.877
70048267,1,549.9706
70048267,2,549.9706
70048275,1,106.3528
70048275,2,106.3528
70048277,1,125.3187
70048277,2,125.3187
70048277,3,125.3187
70048281,1,841.0467
70048281,2,841.0467
70048283,1,114.2924
70048283,2,114.2924
70048284,1,859.2473
70048284,2,859.2473
70048284,3,859.2473
70048284,4,859.2473
70048285,1,828.8997
70048285,2,828.8997
70048285,3,828.8997
70048285,4,828.8997
70048288,1,623.4892
70048288,2,623.4892
70048289,1,829.1991
70048289,2,829.1991
70048290,1,182.6808
70048290,2,182.6808
70048292,1,96.9558
70048292,2,96.9558
70048292,3,96.9558
70048292,4,96.9558
70048294,1,96.0554
70048294,2,96.0554
70048296,1,540.6191
70048296,2,540.6191
70048300,1,70.5635
70048300,2,70.5635
70048300,3,70.5635
70048300,4,70.5635
70048300,5,70.5635
70048302,1,64.9053
70048302,2,64.9053
70048303,1,111.6139
70048304,1,111.3246
70048307,1,95.4998
70048307,2,95.4998
70048309,1,546.2633
70048310,1,986.2557
70048310,2,986.2557
70048310,3,986.2557
70048310,4,986.2557
70048311,1,136.857
70048311,2,136.857
70048311,3,136.857
70048313,1,66.364
70048313,2,66.364
70048316,1,1000.4355
70048316,2,1000.4355
70048316,3,1000.4355
70048317,1,286.6512
70048317,2,286.6512
70048317,3,286.6512
70048324,1,95.2634
70048327,1,66.9582
70048327,2,66.9582
70048327,3,66.9582
70048328,1,65.5784
70048328,2,65.5784
70048329,1,169.9242
70048329,2,169.9242
70048331,1,95.1197
70048331,2,95.1197
70048332,1,61.8731
70048332,2,61.8731
70048332,3,61.8731
70048332,4,61.8731
70048337,1,68.7937
70048337,2,68.7937
70048339,1,72.0711
70048339,2,72.0711
70048340,1,129.7417
70048340,2,129.7417
70048341,1,61.5398
70048341,2,61.5398
70048342,1,141.2756
70048342,2,141.2756
70048345,1,111.425
70048345,2,111.425
70048347,1,96.2233
70048347,2,96.2233
70048349,1,631.2856
70048351,1,62.979
70048351,2,62.979
70048352,1,849.5218
70048352,2,849.5218
70048354,1,543.1045
70048355,1,545.7454
70048355,2,545.7454
70048358,1,65.9043
70048358,2,65.9043
70048358,3,65.9043
70048358,4,65.9043
70048360,1,527.6438
70048360,2,527.6438
70048361,1,310.9895
70048361,2,310.9895
70048363,1,102.9196
70048363,2,102.9196
70048364,1,94.359
70048364,2,94.359
70048366,1,99.5579
70048367,1,901.7029
70048367,2,901.7029
70048367,3,901.7029
70048367,4,901.7029
70048368,1,64.9302
70048368,2,64.9302
70048368,3,64.9302
70048370,1,549.9984
70048370,2,549.9984
70048370,3,549.9984
70048371,1,659.9998
70048371,2,659.9998
70048371,3,659.9998
70048373,1,61.6324
70048373,2,61.6324
70048373,3,61.6324
70048374,1,68.793
70048374,2,68.793
70048376,1,62.0946
70048376,2,62.0946
70048378,1,61.6487
70048378,2,61.6487
70048378,3,61.6487
70048378,4,61.6487
70048379,1,125.7801
70048379,2,125.7801
70048380,1,95.1759
70048381,1,60.5957
70048381,2,60.5957
70048381,3,60.5957
70048381,4,60.5957
70048384,1,70.2424
70048385,1,852.9887
70048388,1,624.9679
70048388,2,624.9679
70048389,1,63.155
70048389,2,63.155
70048389,3,63.155
70048391,1,557.7847
70048391,2,557.7847
70048392,1,129.1146
70048393,1,63.9442
70048393,2,63.9442
70048393,3,63.9442
70048396,1,60.4902
70048396,2,60.4902
70048396,3,60.4902
70048396,4,60.4902
70048397,1,68.7937
70048399,1,60.8909
70048399,2,60.8909
70048402,1,63.2609
70048402,2,63.2609
70048406,1,61.4169
70048406,2,61.4169
70048407,1,510.669
70048407,2,510.669
70048408,1,68.7968
70048410,1,997.4999
70048410,2,997.4999
70048410,3,997.4999
70048411,1,60.4735
70048411,2,60.4735
70048411,3,60.4735
70048411,4,60.4735
70048412,1,502.5789
70048412,2,502.5789
70048412,3,502.5789
70048412,4,502.5789
70048413,1,61.827
70048413,2,61.827
70048413,3,61.827
70048413,4,61.827
70048414,1,549.9999
70048415,1,68.7932
70048416,1,99.2684
70048416,2,99.2684
70048417,1,61.455
70048418,1,186.3509
70048418,2,186.3509
70048421,1,61.5259
70048424,1,96.1922
70048424,2,96.1922
70048428,1,61.4256
70048428,2,61.4256
70048428,3,61.4256
70048430,1,95.9362
70048430,2,95.9362
70048433,1,110.9246
70048433,2,110.9246
70048433,3,110.9246
70048436,1,60.7485
70048439,1,561.8515
70048439,2,561.8515
70048441,1,61.5012
70048441,2,61.5012
70048441,3,61.5012
70048441,4,61.5012
70048444,1,111.6881
70048444,2,111.6881
70048445,1,93.7914
70048445,2,93.7914
70048446,1,111.5435
70048446,2,111.5435
70048447,1,93.9796
70048447,2,93.9796
70048450,1,1637.1873
70048450,2,1637.1873
70048452,1,356.9409
70048455,1,113.1439
70048455,2,113.1439
70048457,1,97.1426
70048457,2,97.1426
70048458,1,62.1472
70048464,1,164.5722
70048464,2,164.5722
70048466,1,639.9999
70048466,2,639.9999
70048466,3,639.9999
70048466,4,639.9999
70048467,1,60.4846
70048467,2,60.4846
70048467,3,60.4846
70048467,4,60.4846
70048467,5,60.4846
70048468,1,517.3453
70048468,2,517.3453
70048471,1,93.955
70048472,1,65.3126
70048472,2,65.3126
70048472,3,65.3126
70048473,1,61.0324
70048473,2,61.0324
70048473,3,61.0324
70048473,4,61.0324
70048476,1,61.4031
70048476,2,61.4031
70048481,1,65.572
70048481,2,65.572
70048481,3,65.572
70048481,4,65.572
70048481,5,65.572
70048482,1,61.5121
70048482,2,61.5121
70048482,3,61.5121
70048482,4,61.5121
70048483,1,64.1243
70048483,2,64.1243
70048483,3,64.1243
70048483,4,64.1243
70048483,5,64.1243
70048486,1,98.5566
70048486,2,98.5566
70048486,3,98.5566
70048486,4,98.5566
70048488,1,236.6573
70048488,2,236.6573
70048488,3,236.6573
70048488,4,236.6573
70048492,1,67.6439
70048492,2,67.6439
70048492,3,67.6439
70048492,4,67.6439
70048497,1,146.4837
70048497,2,146.4837
70048497,3,146.4837
70048497,4,146.4837
70048499,1,70.7758
70048499,2,70.7758
70048503,1,70.3989
70048503,2,70.3989
70048503,3,70.3989
70048503,4,70.3989
70048503,5,70.3989
70048507,1,111.7361
70048511,1,111.879
70048512,1,62.787
70048512,2,62.787
70048512,3,62.787
70048513,1,61.0505
70048516,1,624.9799
70048516,2,624.9799
70048516,3,624.9799
70048516,4,624.9799
70048522,1,93.93
70048524,1,164.5722
70048524,2,164.5722
70048526,1,68.7939
70048526,2,68.7939
70048527,1,101.0056
70048528,1,94.9482
70048528,2,94.9482
70048529,1,62.9122
70048529,2,62.9122
70048529,3,62.9122
70048531,1,61.8116
70048531,2,61.8116
70048534,1,557.1852
70048542,1,99.7848
70048542,2,99.7848
70048543,1,110.9928
70048543,2,110.9928
70048546,1,66.4694
70048546,2,66.4694
70048546,3,66.4694
70048546,4,66.4694
70048547,1,426.4008
70048551,1,114.9528
70048551,2,114.9528
70048551,3,114.9528
70048552,1,97.4973
70048552,2,97.4973
70048557,1,358.4799
70048557,2,358.4799
70048557,3,358.4799
70048564,1,62.1811
70048564,2,62.1811
70048566,1,61.4415
70048566,2,61.4415
70048566,3,61.4415
70048566,4,61.4415
70048568,1,278.1578
70048568,2,278.1578
70048571,1,139.0516
70048571,2,139.0516
70048571,3,139.0516
70048571,4,139.0516
70048572,1,68.7961
70048572,2,68.7961
70048572,3,68.7961
70048575,1,993.1721
70048580,1,520.224
70048584,1,61.411
70048584,2,61.411
70048591,1,873.3907
70048592,1,695.9234
70048592,2,695.9234
70048592,3,695.9234
70048592,4,695.9234
70048595,1,61.4477
70048595,2,61.4477
70048595,3,61.4477
70048597,1,198.7752
70048599,1,60.4702
70048599,2,60.4702
70048599,3,60.4702
70048599,4,60.4702
70048601,1,112.6109
70048601,2,112.6109
70048606,1,109.4335
70048606,2,109.4335
70048606,3,109.4335
70048615,1,839.3713
70048615,2,839.3713
70048615,3,839.3713
70048615,4,839.3713
70048616,1,319.982
70048616,2,319.982
70048616,3,319.982
70048616,4,319.982
70048619,1,94.2651
70048619,2,94.2651
70048620,1,95.0319
70048620,2,95.0319
70048620,3,95.0319
70048620,4,95.0319
70048622,1,94.0706
70048626,1,112.1617
70048626,2,112.1617
70048626,3,112.1617
70048626,4,112.1617
70048628,1,95.6346
70048628,2,95.6346
70048628,3,95.6346
70048631,1,63.3602
70048631,2,63.3602
70048631,3,63.3602
70048631,4,63.3602
70048634,1,111.2029
70048634,2,111.2029
70048636,1,68.802
70048636,2,68.802
70048636,3,68.802
70048636,4,68.802
70048636,5,68.802
70048636,6,68.802
70048638,1,61.7185
70048638,2,61.7185
70048642,1,68.8045
70048642,2,68.8045
70048642,3,68.8045
70048643,1,122.1851
70048643,2,122.1851
70048643,3,122.1851
70048643,4,122.1851
70048643,5,122.1851
70048646,1,60.4724
70048646,2,60.4724
70048646,3,60.4724
70048646,4,60.4724
70048647,1,178.7764
70048647,2,178.7764
70048647,3,178.7764
70048652,1,834.9571
70048652,2,834.9571
70048652,3,834.9571
70048652,4,834.9571
70048652,5,834.9571
70048652,6,834.9571
70048656,1,61.4591
70048657,1,546.2448
70048658,1,111.2826
70048658,2,111.2826
70048660,1,62.9181
70048660,2,62.9181
70048660,3,62.9181
70048660,4,62.9181
70048661,1,68.7924
70048661,2,68.7924
70048661,3,68.7924
70048661,4,68.7924
70048662,1,93.93
70048666,1,112.8559
70048666,2,112.8559
70048670,1,892.3161
70048670,2,892.3161
70048676,1,339.5123
70048676,2,339.5123
70048681,1,98.7341
70048681,2,98.7341
70048681,3,98.7341
70048681,4,98.7341
70048682,1,495.3988
70048685,1,998.0667
70048685,2,998.0667
70048690,1,114.5979
70048690,2,114.5979
70048694,1,66.8006
70048694,2,66.8006
70048694,3,66.8006
70048694,4,66.8006
70048694,5,66.8006
70048695,1,60.9131
70048695,2,60.9131
70048695,3,60.9131
70048695,4,60.9131
70048701,1,549.9696
70048701,2,549.9696
70048703,1,95.0791
70048703,2,95.0791
70048703,3,95.0791
70048703,4,95.0791
70048704,1,331.9086
70048704,2,331.9086
70048704,3,331.9086
70048704,4,331.9086
70048704,5,331.9086
70048705,1,112.8452
70048705,2,112.8452
70048705,3,112.8452
70048707,1,67.8144
70048707,2,67.8144
70048710,1,500.7556
70048710,2,500.7556
70048712,1,60.8634
70048712,2,60.8634
70048712,3,60.8634
70048712,4,60.8634
70048718,1,95.9772
70048718,2,95.9772
70048721,1,554.036
70048722,1,94.771
70048722,2,94.771
70048722,3,94.771
70048729,1,993.1721
70048731,1,111.3429
70048732,1,96.6756
70048732,2,96.6756
70048732,3,96.6756
70048732,4,96.6756
70048732,5,96.6756
70048733,1,94.5636
70048733,2,94.5636
70048733,3,94.5636
70048733,4,94.5636
70048737,1,60.4843
70048738,1,107.34
70048739,1,70.4019
70048744,1,549.9929
70048747,1,175.8465
70048747,2,175.8465
70048747,3,175.8465
70048747,4,175.8465
70048748,1,60.6939
70048748,2,60.6939
70048748,3,60.6939
70048748,4,60.6939
70048752,1,62.8547
70048754,1,63.162
70048754,2,63.162
70048754,3,63.162
70048763,1,61.2702
70048764,1,113.0346
70048764,2,113.0346
70048766,1,87.6435
70048766,2,87.6435
70048768,1,98.6584
70048768,2,98.6584
70048768,3,98.6584
70048771,1,60.7746
70048771,2,60.7746
70048771,3,60.7746
70048771,4,60.7746
70048772,1,94.828
70048773,1,61.402
70048773,2,61.402
70048774,1,520.091
70048774,2,520.091
70048775,1,60.4748
70048775,2,60.4748
70048775,3,60.4748
70048777,1,202.8939
70048777,2,202.8939
70048777,3,202.8939
70048777,4,202.8939
70048778,1,161.7167
70048780,1,62.5983
70048780,2,62.5983
70048780,3,62.5983
70048780,4,62.5983
70048787,1,111.5475
70048789,1,1007.9957
70048789,2,1007.9957
70048789,3,1007.9957
70048790,1,183.2104
70048790,2,183.2104
70048796,1,833.3393
70048796,2,833.3393
70048796,3,833.3393
70048796,4,833.3393
70048796,5,833.3393
70048796,6,833.3393
70048797,1,1740.1878
70048797,2,1740.1878
70048800,1,68.3919
70048800,2,68.3919
70048803,1,95.8385
70048803,2,95.8385
70048805,1,68.8023
70048805,2,68.8023
70048807,1,210.3442
70048807,2,210.3442
70048807,3,210.3442
70048807,4,210.3442
70048807,5,210.3442
70048808,1,63.8744
70048808,2,63.8744
70048809,1,65.3655
70048809,2,65.3655
70048810,1,181.6109
70048810,2,181.6109
70048810,3,181.6109
70048810,4,181.6109
70048811,1,62.0508
70048811,2,62.0508
70048811,3,62.0508
70048811,4,62.0508
70048817,1,129.6843
70048817,2,129.6843
70048817,3,129.6843
70048817,4,129.6843
70048819,1,200.6957
70048819,2,200.6957
70048819,3,200.6957
70048819,4,200.6957
70048822,1,113.0716
70048822,2,113.0716
70048824,1,449.8598
70048824,2,449.8598
70048824,3,449.8598
70048825,1,61.6957
70048825,2,61.6957
70048825,3,61.6957
70048825,4,61.6957
70048825,5,61.6957
70048828,1,62.5257
70048828,2,62.5257
70048832,1,192.0154
70048833,1,63.1161
70048833,2,63.1161
70048833,3,63.1161
70048833,4,63.1161
70048835,1,68.7932
70048835,2,68.7932
70048836,1,68.9447
70048836,2,68.9447
70048837,1,96.4707
70048839,1,112.5808
70048839,2,112.5808
70048840,1,64.1196
70048840,2,64.1196
70048844,1,530.9259
70048844,2,530.9259
70048844,3,530.9259
70048844,4,530.9259
70048844,5,530.9259
70048846,1,114.1626
70048846,2,114.1626
70048847,1,75.6014
70048859,1,62.4211
70048861,1,60.4718
70048861,2,60.4718
70048861,3,60.4718
70048863,1,624.1465
70048863,2,624.1465
70048863,3,624.1465
70048863,4,624.1465
70048863,5,624.1465
70048864,1,61.4945
70048864,2,61.4945
70048869,1,87.0382
70048869,2,87.0382
70048869,3,87.0382
70048873,1,193.5945
70048873,2,193.5945
70048873,3,193.5945
70048873,4,193.5945
70048873,5,193.5945
70048873,6,193.5945
70048873,7,193.5945
70048876,1,68.9608
70048876,2,68.9608
70048876,3,68.9608
70048879,1,984.5331
70048880,1,60.4735
70048880,2,60.4735
70048881,1,755.5406
70048881,2,755.5406
70048881,3,755.5406
70048889,1,90.3676
70048889,2,90.3676
70048898,1,848.7395
70048898,2,848.7395
70048899,1,297.5615
70048899,2,297.5615
70048900,1,557.3677
70048900,2,557.3677
70048900,3,557.3677
70048902,1,158.1246
70048902,2,158.1246
70048904,1,61.5732
70048907,1,118.6928
70048907,2,118.6928
70048907,3,118.6928
70048907,4,118.6928
70048907,5,118.6928
70048907,6,118.6928
70048907,7,118.6928
70048907,8,118.6928
70048909,1,543.2347
70048909,2,543.2347
70048909,3,543.2347
70048909,4,543.2347
70048909,5,543.2347
70048909,6,543.2347
70048914,1,177.5442
70048915,1,62.2628
70048915,2,62.2628
70048915,3,62.2628
70048918,1,624.9783
70048918,2,624.9783
70048918,3,624.9783
70048920,1,60.4797
70048920,2,60.4797
70048920,3,60.4797
70048921,1,537.6953
70048921,2,537.6953
70048933,1,530.0809
70048933,2,530.0809
70048933,3,530.0809
70048936,1,624.344
70048936,2,624.344
70048946,1,85.6047
70048946,2,85.6047
70048950,1,61.8406
70048951,1,60.4864
70048951,2,60.4864
70048951,3,60.4864
70048953,1,63.1469
70048953,2,63.1469
70048953,3,63.1469
70048953,4,63.1469
70048959,1,534.3957
70048959,2,534.3957
70048960,1,62.2019
70048960,2,62.2019
70048965,1,61.8211
70048965,2,61.8211
70048968,1,68.7938
70048968,2,68.7938
70048968,3,68.7938
70048968,4,68.7938
70048970,1,69.1683
70048970,2,69.1683
70048972,1,113.4117
70048972,2,113.4117
70048973,1,61.3196
70048982,1,68.5936
70048982,2,68.5936
70048982,3,68.5936
70048984,1,544.9579
70048984,2,544.9579
70048984,3,544.9579
70048984,4,544.9579
70048984,5,544.9579
70048990,1,624.974
70048990,2,624.974
70048992,1,62.1227
70048998,1,894.677
70048998,2,894.677
70048999,1,140.3787
70048999,2,140.3787
70049006,1,60.5381
70049006,2,60.5381
70049007,1,173.7692
70049008,1,102.9264
70049008,2,102.9264
70049010,1,60.8026
70049010,2,60.8026
70049010,3,60.8026
70049010,4,60.8026
70049012,1,62.8846
70049012,2,62.8846
70049012,3,62.8846
70049012,4,62.8846
70049012,5,62.8846
70049017,1,479.905
70049017,2,479.905
70049017,3,479.905
70049017,4,479.905
70049019,1,68.9205
70049019,2,68.9205
70049019,3,68.9205
70049019,4,68.9205
70049020,1,61.6434
70049022,1,69.1355
70049022,2,69.1355
70049026,1,69.1264
70049026,2,69.1264
70049027,1,66.004
70049027,2,66.004
70049029,1,98.3817
70049029,2,98.3817
70049029,3,98.3817
70049029,4,98.3817
70049030,1,94.3026
70049030,2,94.3026
70049032,1,1005.2946
70049035,1,63.3254
70049035,2,63.3254
70049035,3,63.3254
70049035,4,63.3254
70049035,5,63.3254
70049042,1,852.9835
70049042,2,852.9835
70049042,3,852.9835
70049042,4,852.9835
70049044,1,62.6313
70049044,2,62.6313
70049045,1,614.7211
70049045,2,614.7211
70049045,3,614.7211
70049045,4,614.7211
70049048,1,62.9117
70049048,2,62.9117
70049055,1,851.9833
70049055,2,851.9833
70049055,3,851.9833
70049056,1,68.7936
70049056,2,68.7936
70049056,3,68.7936
70049056,4,68.7936
70049057,1,69.361
70049057,2,69.361
70049057,3,69.361
70049057,4,69.361
70049057,5,69.361
70049058,1,85.4969
70049058,2,85.4969
70049059,1,110.8736
70049059,2,110.8736
70049059,3,110.8736
70049059,4,110.8736
70049059,5,110.8736
70049059,6,110.8736
70049063,1,94.2834
70049063,2,94.2834
70049063,3,94.2834
70049063,4,94.2834
70049065,1,119.7187
70049065,2,119.7187
70049065,3,119.7187
70049069,1,372.1736
70049069,2,372.1736
70049072,1,63.9269
70049072,2,63.9269
70049073,1,110.8737
70049073,2,110.8737
70049076,1,807.296
70049076,2,807.296
70049076,3,807.296
70049078,1,105.3263
70049078,2,105.3263
70049079,1,62.5412
70049079,2,62.5412
70049081,1,538.059
70049081,2,538.059
70049081,3,538.059
70049082,1,112.5106
70049082,2,112.5106
70049082,3,112.5106
70049084,1,68.7927
70049084,2,68.7927
70049084,3,68.7927
70049084,4,68.7927
70049085,1,120.583
70049086,1,234.2048
70049086,2,234.2048
70049086,3,234.2048
70049091,1,95.2634
70049092,1,61.5141
70049092,2,61.5141
70049092,3,61.5141
70049092,4,61.5141
70049100,1,62.3497
70049100,2,62.3497
70049100,3,62.3497
70049100,4,62.3497
70049107,1,68.7938
70049108,1,549.9727
70049108,2,549.9727
70049109,1,68.8565
70049109,2,68.8565
70049110,1,114.1695
70049110,2,114.1695
70049110,3,114.1695
70049110,4,114.1695
70049114,1,94.2151
70049114,2,94.2151
70049114,3,94.2151
70049114,4,94.2151
70049117,1,72.563
70049117,2,72.563
70049118,1,140.1074
70049118,2,140.1074
70049118,3,140.1074
70049130,1,112.8727
70049130,2,112.8727
70049132,1,85.6047
70049132,2,85.6047
70049135,1,905.2593
70049135,2,905.2593
70049136,1,1731.9174
70049136,2,1731.9174
70049137,1,554.9681
70049139,1,536.5052
70049139,2,536.5052
70049139,3,536.5052
70049145,1,557.1506
70049145,2,557.1506
70049145,3,557.1506
70049145,4,557.1506
70049145,5,557.1506
70049146,1,61.5006
70049146,2,61.5006
70049146,3,61.5006
70049146,4,61.5006
70049147,1,542.3912
70049147,2,542.3912
70049148,1,70.4019
70049149,1,69.2199
70049149,2,69.2199
70049151,1,69.3335
70049151,2,69.3335
70049152,1,621.6805
70049152,2,621.6805
70049155,1,112.0468
70049155,2,112.0468
70049156,1,94.3018
70049156,2,94.3018
70049156,3,94.3018
70049156,4,94.3018
70049157,1,537.9858
70049157,2,537.9858
70049159,1,1634.2852
70049159,2,1634.2852
70049159,3,1634.2852
70049160,1,549.9866
70049160,2,549.9866
70049160,3,549.9866
70049161,1,545.831
70049161,2,545.831
70049165,1,186.587
70049166,1,639.0541
70049166,2,639.0541
70049171,1,66.3159
70049171,2,66.3159
70049172,1,818.6025
70049172,2,818.6025
70049172,3,818.6025
70049172,4,818.6025
70049172,5,818.6025
70049172,6,818.6025
70049173,1,63.9219
70049173,2,63.9219
70049174,1,97.7428
70049174,2,97.7428
70049175,1,61.4375
70049181,1,211.364
70049184,1,137.7698
70049184,2,137.7698
70049184,3,137.7698
70049184,4,137.7698
70049184,5,137.7698
70049187,1,60.4705
70049187,2,60.4705
70049188,1,212.9383
70049188,2,212.9383
70049189,1,250.9186
70049189,2,250.9186
70049190,1,114.1913
70049191,1,68.7969
70049191,2,68.7969
70049191,3,68.7969
70049191,4,68.7969
70049191,5,68.7969
70049194,1,96.5703
70049196,1,60.4748
70049196,2,60.4748
70049196,3,60.4748
70049200,1,74.939
70049200,2,74.939
70049202,1,624.7776
70049202,2,624.7776
70049205,1,543.0196
70049205,2,543.0196
70049207,1,127.4645
70049207,2,127.4645
70049211,1,62.1455
70049211,2,62.1455
70049217,1,62.3069
70049219,1,79.3512
70049219,2,79.3512
70049219,3,79.3512
70049222,1,100.0548
70049222,2,100.0548
70049229,1,112.3737
70049229,2,112.3737
70049229,3,112.3737
70049231,1,94.125
70049231,2,94.125
70049231,3,94.125
70049231,4,94.125
70049233,1,112.8222
70049233,2,112.8222
70049233,3,112.8222
70049233,4,112.8222
70049233,5,112.8222
70049234,1,69.2199
70049234,2,69.2199
70049238,1,60.4813
70049238,2,60.4813
70049238,3,60.4813
70049238,4,60.4813
70049239,1,93.9383
70049239,2,93.9383
70049239,3,93.9383
70049239,4,93.9383
70049239,5,93.9383
70049239,6,93.9383
70049239,7,93.9383
70049240,1,549.3357
70049240,2,549.3357
70049240,3,549.3357
70049240,4,549.3357
70049241,1,101.7094
70049242,1,93.8439
70049242,2,93.8439
70049243,1,112.0808
70049245,1,68.7932
70049246,1,61.575
70049247,1,141.4592
70049247,2,141.4592
70049247,3,141.4592
70049250,1,68.8031
70049250,2,68.8031
70049250,3,68.8031
70049250,4,68.8031
70049251,1,97.9203
70049251,2,97.9203
70049251,3,97.9203
70049251,4,97.9203
70049253,1,111.3266
70049253,2,111.3266
70049255,1,60.4744
70049255,2,60.4744
70049255,3,60.4744
70049256,1,73.1392
70049257,1,541.4076
70049257,2,541.4076
70049258,1,60.4727
70049258,2,60.4727
70049258,3,60.4727
70049260,1,152.9498
70049260,2,152.9498
70049260,3,152.9498
70049260,4,152.9498
70049260,5,152.9498
70049266,1,61.6582
70049266,2,61.6582
70049266,3,61.6582
70049266,4,61.6582
70049266,5,61.6582
70049268,1,191.9391
70049268,2,191.9391
70049268,3,191.9391
70049268,4,191.9391
70049268,5,191.9391
70049269,1,138.197
70049269,2,138.197
70049271,1,70.402
70049271,2,70.402
70049272,1,60.7091
70049278,1,64.5402
70049280,1,295.5405
70049280,2,295.5405
70049280,3,295.5405
70049280,4,295.5405
70049280,5,295.5405
70049280,6,295.5405
70049285,1,112.2246
70049286,1,1078.9959
70049287,1,93.326
70049287,2,93.326
70049287,3,93.326
70049287,4,93.326
70049288,1,402.9777
70049292,1,415.1712
70049297,1,366.9016
70049300,1,68.8179
70049300,2,68.8179
70049300,3,68.8179
70049300,4,68.8179
70049301,1,61.439
70049301,2,61.439
70049301,3,61.439
70049301,4,61.439
70049303,1,161.7167
70049304,1,111.133
70049306,1,756.5957
70049306,2,756.5957
70049306,3,756.5957
70049306,4,756.5957
70049307,1,69.3688
70049307,2,69.3688
